    n, insertion_cmp, insertion_swaps, insertion_time
 8657,         12599,            3945,           8507
 8658,         12601,            3946,           8507
 8659,         12604,            3948,           8507
 8660,         12606,            3949,           9007
 8661,         12607,            3949,           8506
 8662,         12608,            3949,           8507
 8663,         12609,            3949,           8508
 8664,         12610,            3949,           9007
 8665,         12611,            3949,           8506
 8666,         12612,            3949,           8506
 8667,         12613,            3949,           8506
 8668,         12615,            3950,           8507
 8669,         12616,            3950,           8507
 8670,         12617,            3950,           8507
 8671,         12619,            3951,           8506
 8672,         12620,            3951,           8507
 8673,         12621,            3951,           8507
 8674,         12622,            3951,           8507
 8675,         12623,            3951,           8506
 8676,         12626,            3953,           8507
 8677,         12627,            3953,           8507
 8678,         12632,            3957,           8507
 8679,         12633,            3957,           8507
 8680,         12634,            3957,           8507
 8681,         12635,            3957,           8507
 8682,         12636,            3957,           8506
 8683,         12639,            3959,           8507
 8684,         12640,            3959,           9507
 8685,         12641,            3959,           8507
 8686,         12642,            3959,           8507
 8687,         12644,            3960,           8507
 8688,         12645,            3960,           8006
 8689,         12646,            3960,           8006
 8690,         12648,            3961,           8507
 8691,         12650,            3962,           8507
 8692,         12651,            3962,           8507
 8693,         12652,            3962,           8506
 8694,         12653,            3962,           8506
 8695,         12654,            3962,           8507
 8696,         12655,            3962,           8507
 8697,         12656,            3962,           8507
 8698,         12657,            3962,           8507
 8699,         12659,            3963,           8506
 8700,         12662,            3965,           8507
 8701,         12663,            3965,           8507
 8702,         12664,            3965,           8507
 8703,         12665,            3965,           8507
 8704,         12666,            3965,           8507
 8705,         12667,            3965,           8506
 8706,         12668,            3965,           8507
 8707,         12669,            3965,           8507
 8708,         12670,            3965,           8507
 8709,         12672,            3966,           8507
 8710,         12673,            3966,           8507
 8711,         12674,            3966,           8507
 8712,         12675,            3966,           8507
 8713,         12677,            3967,           8507
 8714,         12678,            3967,           8507
 8715,         12679,            3967,           8506
 8716,         12680,            3967,           8508
 8717,         12681,            3967,           8507
 8718,         12683,            3968,           8006
 8719,         12685,            3969,           8507
 8720,         12688,            3971,           8507
 8721,         12689,            3971,           8507
 8722,         12690,            3971,           8507
 8723,         12691,            3971,           8507
 8724,         12692,            3971,           8507
 8725,         12694,            3972,           8507
 8726,         12695,            3972,           8507
 8727,         12700,            3976,           9007
 8728,         12701,            3976,           8507
 8729,         12702,            3976,           9006
 8730,         12704,            3977,           9006
 8731,         12705,            3977,           8506
 8732,         12706,            3977,           8508
 8733,         12707,            3977,           8507
 8734,         12708,            3977,           8506
 8735,         12709,            3977,           8507
 8736,         12710,            3977,           8506
 8737,         12711,            3977,           8507
 8738,         12712,            3977,           8507
 8739,         12713,            3977,           8506
 8740,         12714,            3977,           8006
 8741,         12715,            3977,           8506
 8742,         12717,            3978,           8507
 8743,         12718,            3978,           9007
 8744,         12719,            3978,           8507
 8745,         12721,            3979,           8507
 8746,         12722,            3979,           8506
 8747,         12724,            3980,           8507
 8748,         12728,            3983,           8507
 8749,         12729,            3983,           8507
 8750,         12730,            3983,           8507
 8751,         12731,            3983,           8507
 8752,         12732,            3983,           8507
 8753,         12733,            3983,           8507
 8754,         12735,            3984,           9006
 8755,         12737,            3985,           8506
 8756,         12740,            3987,           9008
 8757,         12744,            3990,           9007
 8758,         12745,            3990,           8507
 8759,         12746,            3990,           8507
 8760,         12747,            3990,           9007
 8761,         12750,            3992,           9007
 8762,         12751,            3992,           8507
 8763,         12753,            3993,           8507
 8764,         12754,            3993,           9007
 8765,         12755,            3993,           8506
 8766,         12757,            3994,           9007
 8767,         12758,            3994,           8507
 8768,         12762,            3997,           8508
 8769,         12765,            3999,           8507
 8770,         12766,            3999,           9007
 8771,         12767,            3999,           8507
 8772,         12768,            3999,           8507
 8773,         12769,            3999,           8507
 8774,         12771,            4000,           8507
 8775,         12774,            4002,           8507
 8776,         12775,            4002,           8508
 8777,         12776,            4002,           8507
 8778,         12777,            4002,           8507
 8779,         12778,            4002,           8508
 8780,         12780,            4003,           9007
 8781,         12781,            4003,           8507
 8782,         12782,            4003,           8507
 8783,         12783,            4003,           8506
 8784,         12786,            4005,           8506
 8785,         12789,            4007,           8507
 8786,         12790,            4007,           8507
 8787,         12791,            4007,           8507
 8788,         12792,            4007,           8508
 8789,         12793,            4007,           9006
 8790,         12794,            4007,           8507
 8791,         12795,            4007,           8507
 8792,         12796,            4007,           8507
 8793,         12797,            4007,           8506
 8794,         12799,            4008,           8508
 8795,         12800,            4008,           9007
 8796,         12801,            4008,           8507
 8797,         12802,            4008,           8507
 8798,         12803,            4008,           9008
 8799,         12804,            4008,           8507
 8800,         12805,            4008,           8507
 8801,         12807,            4009,           8507
 8802,         12809,            4010,           8506
 8803,         12811,            4011,           8506
 8804,         12812,            4011,           8507
 8805,         12813,            4011,           8507
 8806,         12814,            4011,           9008
 8807,         12815,            4011,           8507
 8808,         12817,            4012,           8507
 8809,         12818,            4012,           8507
 8810,         12821,            4014,           8507
 8811,         12822,            4014,           8506
 8812,         12823,            4014,           8507
 8813,         12824,            4014,           8007
 8814,         12825,            4014,           8506
 8815,         12826,            4014,           8507
 8816,         12827,            4014,           8507
 8817,         12830,            4016,           8507
 8818,         12833,            4018,           8506
 8819,         12834,            4018,           8506
 8820,         12835,            4018,           9006
 8821,         12836,            4018,           8507
 8822,         12837,            4018,           8507
 8823,         12839,            4019,           8507
 8824,         12842,            4021,           8507
 8825,         12846,            4024,           8507
 8826,         12847,            4024,           8507
 8827,         12848,            4024,           8507
 8828,         12849,            4024,           8507
 8829,         12851,            4025,           9008
 8830,         12853,            4026,           9007
 8831,         12854,            4026,           9007
 8832,         12855,            4026,           8507
 8833,         12857,            4027,           8506
 8834,         12858,            4027,           8506
 8835,         12859,            4027,           8506
 8836,         12860,            4027,           9007
 8837,         12863,            4029,           9006
 8838,         12864,            4029,           9007
 8839,         12865,            4029,           8507
 8840,         12866,            4029,           8507
 8841,         12868,            4030,           8507
 8842,         12869,            4030,           8506
 8843,         12870,            4030,           8506
 8844,         12872,            4031,           8506
 8845,         12873,            4031,           8507
 8846,         12874,            4031,           8507
 8847,         12875,            4031,           9007
 8848,         12876,            4031,           9008
 8849,         12877,            4031,           9008
 8850,         12878,            4031,           8507
 8851,         12879,            4031,           8507
 8852,         12881,            4032,           8506
 8853,         12882,            4032,           9007
 8854,         12883,            4032,           9007
 8855,         12884,            4032,           8507
 8856,         12885,            4032,           8506
 8857,         12887,            4033,           8508
 8858,         12889,            4034,           8507
 8859,         12890,            4034,           9007
 8860,         12891,            4034,           8507
 8861,         12893,            4035,           9007
 8862,         12895,            4036,           9007
 8863,         12898,            4038,           8507
 8864,         12899,            4038,           9008
 8865,         12900,            4038,           8507
 8866,         12901,            4038,           8507
 8867,         12902,            4038,           8508
 8868,         12904,            4039,           8507
 8869,         12905,            4039,           8507
 8870,         12906,            4039,           8506
 8871,         12907,            4039,           8507
 8872,         12909,            4040,           8507
 8873,         12911,            4041,           9007
 8874,         12915,            4044,           8506
 8875,         12916,            4044,           8506
 8876,         12917,            4044,           8507
 8877,         12918,            4044,           8507
 8878,         12919,            4044,           8506
 8879,         12923,            4047,           9008
 8880,         12928,            4051,           8507
 8881,         12929,            4051,           8507
 8882,         12930,            4051,           8507
 8883,         12932,            4052,           9007
 8884,         12933,            4052,           9006
 8885,         12934,            4052,           8507
 8886,         12938,            4055,           8507
 8887,         12939,            4055,           8507
 8888,         12940,            4055,           8506
 8889,         12941,            4055,           8007
 8890,         12942,            4055,           8507
 8891,         12943,            4055,           9008
 8892,         12945,            4056,           8507
 8893,         12946,            4056,           9007
 8894,         12947,            4056,           9007
 8895,         12948,            4056,           9007
 8896,         12951,            4058,           8507
 8897,         12952,            4058,           9007
 8898,         12953,            4058,           9007
 8899,         12954,            4058,           8507
 8900,         12957,            4060,           8507
 8901,         12958,            4060,           8507
 8902,         12959,            4060,           8507
 8903,         12960,            4060,           8507
 8904,         12961,            4060,           8506
 8905,         12962,            4060,           8506
 8906,         12963,            4060,           9007
 8907,         12966,            4062,           9007
 8908,         12970,            4065,           9007
 8909,         12975,            4069,           9006
 8910,         12976,            4069,           9007
 8911,         12977,            4069,           8507
 8912,         12979,            4070,           8507
 8913,         12981,            4071,           8507
 8914,         12982,            4071,           8507
 8915,         12983,            4071,           8507
 8916,         12984,            4071,           9007
 8917,         12987,            4073,           8507
 8918,         12988,            4073,           8507
 8919,         12989,            4073,           8507
 8920,         12990,            4073,           8507
 8921,         12991,            4073,           8507
 8922,         12992,            4073,           9008
 8923,         12993,            4073,           9007
 8924,         12994,            4073,           9007
 8925,         12995,            4073,           9007
 8926,         12999,            4076,           9007
 8927,         13002,            4078,           9008
 8928,         13003,            4078,           9007
 8929,         13004,            4078,           9007
 8930,         13005,            4078,           9007
 8931,         13007,            4079,           9007
 8932,         13008,            4079,           9007
 8933,         13011,            4081,           8507
 8934,         13012,            4081,           9007
 8935,         13013,            4081,           8507
 8936,         13014,            4081,           9007
 8937,         13015,            4081,           9007
 8938,         13016,            4081,           8507
 8939,         13017,            4081,           9008
 8940,         13018,            4081,           9008
 8941,         13020,            4082,           9008
 8942,         13023,            4084,           9007
 8943,         13028,            4088,           8507
 8944,         13029,            4088,           8506
 8945,         13030,            4088,           9007
 8946,         13031,            4088,           9007
 8947,         13032,            4088,           8507
 8948,         13033,            4088,           8506
 8949,         13034,            4088,           8507
 8950,         13035,            4088,           8507
 8951,         13036,            4088,           8507
 8952,         13037,            4088,           8507
 8953,         13038,            4088,           8507
 8954,         13039,            4088,           9007
 8955,         13041,            4089,           8507
 8956,         13042,            4089,           8506
 8957,         13043,            4089,           8506
 8958,         13045,            4090,           8507
 8959,         13048,            4092,           8507
 8960,         13049,            4092,           8507
 8961,         13050,            4092,           8507
 8962,         13051,            4092,           8507
 8963,         13052,            4092,           9007
 8964,         13053,            4092,           9007
 8965,         13054,            4092,           8507
 8966,         13056,            4093,           8508
 8967,         13057,            4093,           9006
 8968,         13060,            4095,           9007
 8969,         13061,            4095,           9007
 8970,         13062,            4095,           9007
 8971,         13063,            4095,           9007
 8972,         13064,            4095,           9008
 8973,         13065,            4095,           8507
 8974,         13067,            4096,           8507
 8975,         13068,            4096,           9008
 8976,         13070,            4097,           9007
 8977,         13071,            4097,           9007
 8978,         13072,            4097,           9007
 8979,         13073,            4097,           9007
 8980,         13074,            4097,           9007
 8981,         13075,            4097,           9007
 8982,         13076,            4097,           8507
 8983,         13077,            4097,           8507
 8984,         13078,            4097,           9007
 8985,         13080,            4098,           9007
 8986,         13082,            4099,           9008
 8987,         13084,            4100,           9008
 8988,         13085,            4100,           9007
 8989,         13086,            4100,           8507
 8990,         13088,            4101,           9007
 8991,         13089,            4101,           8507
 8992,         13090,            4101,           9008
 8993,         13091,            4101,           9007
 8994,         13092,            4101,           9007
 8995,         13093,            4101,           8507
 8996,         13094,            4101,           8508
 8997,         13095,            4101,           9008
 8998,         13096,            4101,           9007
 8999,         13098,            4102,           8506
 9000,         13102,            4105,           9007
 9001,         13103,            4105,           9007
 9002,         13104,            4105,           9007
 9003,         13106,            4106,           9007
 9004,         13108,            4107,           8507
 9005,         13111,            4109,           9007
 9006,         13112,            4109,           9007
 9007,         13113,            4109,           9007
 9008,         13114,            4109,           8506
 9009,         13115,            4109,           9008
 9010,         13116,            4109,           8507
 9011,         13117,            4109,           8507
 9012,         13120,            4111,           9008
 9013,         13124,            4114,           9007
 9014,         13125,            4114,           8507
 9015,         13126,            4114,           9007
 9016,         13128,            4115,           9007
 9017,         13129,            4115,           8507
 9018,         13133,            4118,           8507
 9019,         13138,            4122,           9007
 9020,         13139,            4122,           9008
 9021,         13140,            4122,           9008
 9022,         13141,            4122,           9007
 9023,         13143,            4123,           8507
 9024,         13144,            4123,           9007
 9025,         13145,            4123,           9007
 9026,         13146,            4123,           9007
 9027,         13147,            4123,           8507
 9028,         13150,            4125,           9007
 9029,         13153,            4127,           8507
 9030,         13154,            4127,           9007
 9031,         13155,            4127,           9007
 9032,         13157,            4128,           9008
 9033,         13158,            4128,           9008
 9034,         13159,            4128,           9007
 9035,         13160,            4128,           9008
 9036,         13161,            4128,           9008
 9037,         13162,            4128,           9008
 9038,         13163,            4128,           9008
 9039,         13164,            4128,           9008
 9040,         13165,            4128,           8506
 9041,         13166,            4128,           9007
 9042,         13167,            4128,           9007
 9043,         13168,            4128,           8507
 9044,         13170,            4129,           9007
 9045,         13171,            4129,           9007
 9046,         13173,            4130,           9007
 9047,         13174,            4130,           8507
 9048,         13175,            4130,           9008
 9049,         13176,            4130,           9007
 9050,         13177,            4130,           9007
 9051,         13178,            4130,           9007
 9052,         13179,            4130,           9007
 9053,         13181,            4131,           8506
 9054,         13182,            4131,           9007
 9055,         13183,            4131,           9007
 9056,         13184,            4131,           9007
 9057,         13185,            4131,           9007
 9058,         13188,            4133,           9007
 9059,         13189,            4133,           9007
 9060,         13190,            4133,           8506
 9061,         13192,            4134,           9006
 9062,         13195,            4136,           8507
 9063,         13196,            4136,           8507
 9064,         13197,            4136,           8507
 9065,         13198,            4136,           9007
 9066,         13200,            4137,           8507
 9067,         13201,            4137,           9007
 9068,         13204,            4139,           8507
 9069,         13205,            4139,           9007
 9070,         13206,            4139,           8507
 9071,         13207,            4139,           9007
 9072,         13208,            4139,           9007
 9073,         13209,            4139,           9007
 9074,         13210,            4139,           9007
 9075,         13211,            4139,           9007
 9076,         13212,            4139,           9008
 9077,         13213,            4139,           8507
 9078,         13214,            4139,           9007
 9079,         13216,            4140,           9007
 9080,         13217,            4140,           9007
 9081,         13219,            4141,           9007
 9082,         13220,            4141,           8507
 9083,         13221,            4141,           8507
 9084,         13222,            4141,           8507
 9085,         13223,            4141,           9007
 9086,         13224,            4141,           9007
 9087,         13225,            4141,           9007
 9088,         13227,            4142,           9007
 9089,         13228,            4142,           9007
 9090,         13229,            4142,           9008
 9091,         13230,            4142,           9007
 9092,         13231,            4142,           9006
 9093,         13232,            4142,           8507
 9094,         13233,            4142,           9007
 9095,         13234,            4142,           9007
 9096,         13235,            4142,           9007
 9097,         13237,            4143,           9008
 9098,         13238,            4143,           9007
 9099,         13239,            4143,           9007
 9100,         13240,            4143,           9007
 9101,         13241,            4143,           9007
 9102,         13242,            4143,           9007
 9103,         13244,            4144,           9006
 9104,         13247,            4146,           9007
 9105,         13250,            4148,           9007
 9106,         13251,            4148,           9007
 9107,         13252,            4148,           8507
 9108,         13253,            4148,           9008
 9109,         13254,            4148,           9008
 9110,         13255,            4148,           9007
 9111,         13256,            4148,           9007
 9112,         13258,            4149,           9007
 9113,         13259,            4149,           9007
 9114,         13260,            4149,           8507
 9115,         13261,            4149,           9007
 9116,         13263,            4150,           9007
 9117,         13264,            4150,           9007
 9118,         13265,            4150,           9007
 9119,         13267,            4151,           8506
 9120,         13268,            4151,           9007
 9121,         13269,            4151,           9007
 9122,         13270,            4151,           8507
 9123,         13271,            4151,           9007
 9124,         13272,            4151,           9007
 9125,         13273,            4151,           9007
 9126,         13275,            4152,           9007
 9127,         13276,            4152,           9007
 9128,         13277,            4152,           9007
 9129,         13278,            4152,           9007
 9130,         13281,            4154,           9007
 9131,         13282,            4154,           9007
 9132,         13283,            4154,           9007
 9133,         13284,            4154,           9007
 9134,         13287,            4156,           8506
 9135,         13290,            4158,           9007
 9136,         13291,            4158,           8507
 9137,         13292,            4158,           9007
 9138,         13293,            4158,           8507
 9139,         13295,            4159,           9007
 9140,         13296,            4159,           9007
 9141,         13297,            4159,           9007
 9142,         13299,            4160,           9007
 9143,         13302,            4162,           9008
 9144,         13303,            4162,           9007
 9145,         13304,            4162,           9007
 9146,         13305,            4162,           8507
 9147,         13306,            4162,           8507
 9148,         13307,            4162,           9007
 9149,         13309,            4163,           8507
 9150,         13310,            4163,           8507
 9151,         13313,            4165,           9007
 9152,         13317,            4168,           9007
 9153,         13318,            4168,           9007
 9154,         13319,            4168,           9006
 9155,         13320,            4168,           9008
 9156,         13321,            4168,           8507
 9157,         13322,            4168,           9007
 9158,         13323,            4168,           9007
 9159,         13326,            4170,           9007
 9160,         13327,            4170,           9007
 9161,         13328,            4170,           9007
 9162,         13329,            4170,           8507
 9163,         13331,            4171,           9008
 9164,         13332,            4171,           9007
 9165,         13333,            4171,           9007
 9166,         13334,            4171,           8507
 9167,         13335,            4171,           9007
 9168,         13336,            4171,           9007
 9169,         13337,            4171,           9008
 9170,         13338,            4171,           8506
 9171,         13339,            4171,           9008
 9172,         13340,            4171,           9007
 9173,         13341,            4171,           9007
 9174,         13344,            4173,           9007
 9175,         13346,            4174,           9007
 9176,         13348,            4175,           8507
 9177,         13349,            4175,           9006
 9178,         13350,            4175,           9008
 9179,         13351,            4175,           9007
 9180,         13352,            4175,           9007
 9181,         13354,            4176,           9007
 9182,         13355,            4176,           9007
 9183,         13356,            4176,           9007
 9184,         13357,            4176,           9007
 9185,         13358,            4176,           9007
 9186,         13359,            4176,           9007
 9187,         13360,            4176,           9007
 9188,         13361,            4176,           9007
 9189,         13362,            4176,           9008
 9190,         13363,            4176,           9008
 9191,         13364,            4176,           9007
 9192,         13365,            4176,           9006
 9193,         13367,            4177,           9007
 9194,         13369,            4178,           9007
 9195,         13371,            4179,           9007
 9196,         13376,            4183,           9007
 9197,         13377,            4183,           9008
 9198,         13378,            4183,           9007
 9199,         13380,            4184,           9007
 9200,         13381,            4184,           9508
 9201,         13383,            4185,           9007
 9202,         13387,            4188,           9155
 9203,         13388,            4188,           9007
 9204,         13389,            4188,           9007
 9205,         13390,            4188,           9007
 9206,         13392,            4189,           9007
 9207,         13395,            4191,           9007
 9208,         13396,            4191,           9007
 9209,         13397,            4191,           9007
 9210,         13398,            4191,           9007
 9211,         13399,            4191,           9007
 9212,         13401,            4192,           9007
 9213,         13403,            4193,           9007
 9214,         13404,            4193,           9007
 9215,         13409,            4197,           9007
 9216,         13410,            4197,           9008
 9217,         13411,            4197,           9007
 9218,         13413,            4198,           9006
 9219,         13416,            4200,           9007
 9220,         13417,            4200,           9007
 9221,         13418,            4200,           9007
 9222,         13419,            4200,           8506
 9223,         13420,            4200,           9008
 9224,         13421,            4200,           9007
 9225,         13422,            4200,           9007
 9226,         13425,            4202,           9006
 9227,         13428,            4204,           9008
 9228,         13433,            4208,           9007
 9229,         13434,            4208,           9507
 9230,         13435,            4208,           9007
 9231,         13436,            4208,           9007
 9232,         13437,            4208,           9008
 9233,         13438,            4208,          10007
 9234,         13440,            4209,           9007
 9235,         13442,            4210,           9007
 9236,         13443,            4210,           9007
 9237,         13447,            4213,           9008
 9238,         13448,            4213,           9006
 9239,         13449,            4213,           9508
 9240,         13450,            4213,           9007
 9241,         13451,            4213,           9508
 9242,         13454,            4215,           9007
 9243,         13455,            4215,           9007
 9244,         13456,            4215,           9006
 9245,         13457,            4215,           9007
 9246,         13460,            4217,           9007
 9247,         13461,            4217,           9007
 9248,         13464,            4219,           9007
 9249,         13465,            4219,           9007
 9250,         13466,            4219,           9507
 9251,         13467,            4219,           9008
 9252,         13468,            4219,           9007
 9253,         13469,            4219,           9007
 9254,         13470,            4219,           9007
 9255,         13471,            4219,           9007
 9256,         13472,            4219,           9007
 9257,         13473,            4219,           9007
 9258,         13474,            4219,           9007
 9259,         13477,            4221,           9007
 9260,         13478,            4221,           9007
 9261,         13479,            4221,           9007
 9262,         13480,            4221,           9007
 9263,         13481,            4221,           9507
 9264,         13482,            4221,           9008
 9265,         13485,            4223,           9007
 9266,         13486,            4223,           9008
 9267,         13488,            4224,           9007
 9268,         13489,            4224,           9007
 9269,         13490,            4224,           9007
 9270,         13491,            4224,           9008
 9271,         13493,            4225,           9007
 9272,         13494,            4225,           9007
 9273,         13495,            4225,           9509
 9274,         13496,            4225,           9007
 9275,         13498,            4226,           9006
 9276,         13499,            4226,           9008
 9277,         13500,            4226,           9007
 9278,         13502,            4227,           8507
 9279,         13503,            4227,           9008
 9280,         13504,            4227,           9007
 9281,         13505,            4227,           9006
 9282,         13506,            4227,           9006
 9283,         13507,            4227,           8507
 9284,         13509,            4228,           9007
 9285,         13510,            4228,           9007
 9286,         13513,            4230,           9008
 9287,         13514,            4230,           9007
 9288,         13515,            4230,           9007
 9289,         13517,            4231,           9006
 9290,         13520,            4233,           9008
 9291,         13521,            4233,           9008
 9292,         13523,            4234,           9508
 9293,         13524,            4234,           9507
 9294,         13525,            4234,           9007
 9295,         13526,            4234,           9008
 9296,         13527,            4234,           9007
 9297,         13528,            4234,           9007
 9298,         13529,            4234,           9007
 9299,         13530,            4234,           9508
 9300,         13531,            4234,           9008
 9301,         13532,            4234,           9007
 9302,         13534,            4235,           8507
 9303,         13535,            4235,           9007
 9304,         13538,            4237,           9007
 9305,         13543,            4241,           9007
 9306,         13544,            4241,           9007
 9307,         13545,            4241,           9007
 9308,         13546,            4241,           9008
 9309,         13548,            4242,           9007
 9310,         13551,            4244,           9508
 9311,         13554,            4246,           9007
 9312,         13557,            4248,           9007
 9313,         13558,            4248,           9508
 9314,         13559,            4248,           9008
 9315,         13560,            4248,           9007
 9316,         13561,            4248,           9007
 9317,         13562,            4248,           9007
 9318,         13565,            4250,           9007
 9319,         13566,            4250,           9007
 9320,         13567,            4250,           9508
 9321,         13568,            4250,           9007
 9322,         13569,            4250,           9007
 9323,         13570,            4250,           9007
 9324,         13571,            4250,           9007
 9325,         13572,            4250,           9008
 9326,         13573,            4250,           9508
 9327,         13574,            4250,           9507
 9328,         13575,            4250,           9008
 9329,         13576,            4250,           9508
 9330,         13577,            4250,           9007
 9331,         13578,            4250,           9507
 9332,         13580,            4251,           9008
 9333,         13583,            4253,           9007
 9334,         13587,            4256,           9007
 9335,         13589,            4257,           9008
 9336,         13590,            4257,           9008
 9337,         13591,            4257,           9007
 9338,         13593,            4258,           9007
 9339,         13594,            4258,           9007
 9340,         13595,            4258,           9007
 9341,         13597,            4259,           9007
 9342,         13598,            4259,           9007
 9343,         13599,            4259,           9508
 9344,         13600,            4259,           9508
 9345,         13602,            4260,           9508
 9346,         13604,            4261,           9007
 9347,         13609,            4265,           9008
 9348,         13610,            4265,           9008
 9349,         13611,            4265,           9006
 9350,         13612,            4265,           9007
 9351,         13613,            4265,           9508
 9352,         13614,            4265,           9008
 9353,         13615,            4265,           9007
 9354,         13617,            4266,           9007
 9355,         13618,            4266,           9508
 9356,         13619,            4266,           9007
 9357,         13620,            4266,           9508
 9358,         13621,            4266,           9008
 9359,         13622,            4266,           9008
 9360,         13623,            4266,           9008
 9361,         13625,            4267,           9508
 9362,         13626,            4267,           9007
 9363,         13627,            4267,           9008
 9364,         13628,            4267,           9007
 9365,         13630,            4268,           9007
 9366,         13632,            4269,           9007
 9367,         13635,            4271,           9008
 9368,         13636,            4271,           9507
 9369,         13637,            4271,           9008
 9370,         13638,            4271,           9008
 9371,         13639,            4271,           9007
 9372,         13640,            4271,           9508
 9373,         13641,            4271,           9508
 9374,         13642,            4271,           9007
 9375,         13644,            4272,           9007
 9376,         13648,            4275,           9507
 9377,         13650,            4276,           9008
 9378,         13651,            4276,           9508
 9379,         13652,            4276,           9508
 9380,         13653,            4276,           9008
 9381,         13654,            4276,           9508
 9382,         13655,            4276,           9007
 9383,         13656,            4276,           9007
 9384,         13657,            4276,           9508
 9385,         13660,            4278,           9007
 9386,         13661,            4278,           9007
 9387,         13662,            4278,           9508
 9388,         13663,            4278,           9008
 9389,         13665,            4279,           9507
 9390,         13666,            4279,           9508
 9391,         13667,            4279,           9007
 9392,         13668,            4279,           9507
 9393,         13671,            4281,           9007
 9394,         13672,            4281,           9508
 9395,         13673,            4281,           9006
 9396,         13674,            4281,           9507
 9397,         13675,            4281,           9507
 9398,         13678,            4283,           9007
 9399,         13679,            4283,           9006
 9400,         13680,            4283,           9508
 9401,         13682,            4284,           9007
 9402,         13683,            4284,           9008
 9403,         13687,            4287,           9509
 9404,         13688,            4287,           9007
 9405,         13689,            4287,           9007
 9406,         13691,            4288,           9007
 9407,         13692,            4288,           9008
 9408,         13693,            4288,           9007
 9409,         13694,            4288,           9507
 9410,         13696,            4289,           9008
 9411,         13697,            4289,           9007
 9412,         13698,            4289,           9507
 9413,         13699,            4289,           9008
 9414,         13700,            4289,           9507
 9415,         13701,            4289,           9007
 9416,         13702,            4289,           9508
 9417,         13703,            4289,           9008
 9418,         13704,            4289,           9507
 9419,         13705,            4289,           9508
 9420,         13706,            4289,           9507
 9421,         13707,            4289,           9007
 9422,         13708,            4289,           9508
 9423,         13709,            4289,           9007
 9424,         13712,            4291,           9007
 9425,         13713,            4291,           9508
 9426,         13714,            4291,           9007
 9427,         13715,            4291,           9007
 9428,         13716,            4291,           9508
 9429,         13718,            4292,           9007
 9430,         13720,            4293,           9007
 9431,         13721,            4293,           9007
 9432,         13722,            4293,           9007
 9433,         13723,            4293,           9007
 9434,         13725,            4294,           9508
 9435,         13727,            4295,           9007
 9436,         13731,            4298,           9506
 9437,         13733,            4299,           9007
 9438,         13734,            4299,           9007
 9439,         13735,            4299,           9508
 9440,         13737,            4300,           9508
 9441,         13739,            4301,           9508
 9442,         13740,            4301,           9508
 9443,         13741,            4301,           9006
 9444,         13742,            4301,           9007
 9445,         13744,            4302,           9508
 9446,         13747,            4304,           9007
 9447,         13749,            4305,           9508
 9448,         13750,            4305,           9507
 9449,         13751,            4305,           9507
 9450,         13752,            4305,           9007
 9451,         13753,            4305,           9507
 9452,         13756,            4307,           9008
 9453,         13758,            4308,           9508
 9454,         13760,            4309,           9007
 9455,         13761,            4309,           9508
 9456,         13762,            4309,           9007
 9457,         13763,            4309,           9507
 9458,         13764,            4309,           9008
 9459,         13765,            4309,           9007
 9460,         13766,            4309,           9507
 9461,         13769,            4311,           9007
 9462,         13770,            4311,           9507
 9463,         13771,            4311,           9007
 9464,         13773,            4312,           9007
 9465,         13774,            4312,           9508
 9466,         13775,            4312,           9006
 9467,         13776,            4312,           9508
 9468,         13777,            4312,           9508
 9469,         13778,            4312,           9007
 9470,         13779,            4312,           9508
 9471,         13780,            4312,           9008
 9472,         13781,            4312,           9508
 9473,         13782,            4312,           9508
 9474,         13783,            4312,           9508
 9475,         13785,            4313,           9007
